"Kind"	"Name"	"DataAsset"	"ChosenTextureName"	"ChosenTextureAsset"	"PNG"	"SourcePNG"	"Size"	"Format"
"Building"	"Quartz Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Fence_01.uasset"	"Quartz Set Fence 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Fence_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Fence 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Fence_01.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Fence_02.uasset"	"Quartz Set Fence 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Fence_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Fence 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Fence_02.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Lantern_01.uasset"	"Quartz Set Lantern 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Lantern_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Lantern 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Lantern_01.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pedestal_01.uasset"	"Quartz Set Pedestal 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pedestal_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Pedestal 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Pedestal_01.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pedestal_02.uasset"	"Quartz Set Pedestal 02"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pedestal_02.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Pedestal 02.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Pedestal_02.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pillar_01.uasset"	"Quartz Set Pillar 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pillar_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Pillar 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Pillar_01.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pot_1x1_01.uasset"	"Quartz Set Pot 1x1 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pot_1x1_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Pot 1x1 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Pot_1x1_01.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pot_1x2_01.uasset"	"Quartz Set Pot 1x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pot_1x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Pot 1x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Pot_1x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pot_2x2_01.uasset"	"Quartz Set Pot 2x2 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_Pot_2x2_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Pot 2x2 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_Pot_2x2_01.png"	"512x512"	"PF_DXT5"
"Building"	"Quartz Set Unique Item 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_UniqueItem_01.uasset"	"Quartz Set Unique Item 01"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_QuartzSet_UniqueItem_01.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Quartz Set Unique Item 01.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_QuartzSet_UniqueItem_01.png"	"512x512"	"PF_DXT5"
"Building"	"Ribbon Bridge"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RibbonBridge.uasset"	"Ribbon Bridge"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RibbonBridge.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Ribbon Bridge.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_RibbonBridge.png"	"512x512"	"PF_DXT5"
"Building"	"Ribbon Reader"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RibbonReader.uasset"	"Ribbon Reader"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RibbonReader.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Ribbon Reader.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_RibbonReader.png"	"512x512"	"PF_DXT5"
"Building"	"Ribbon Writer"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RibbonWriter.uasset"	"Ribbon Writer"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RibbonWriter.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Ribbon Writer.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_RibbonWriter.png"	"512x512"	"PF_DXT5"
"Building"	"Ruin Wood Minion Assembler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RuinWoodMinionAssembler.uasset"	"Ruin Wood Minion Assembler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_RuinWoodMinionAssembler.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Ruin Wood Minion Assembler.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_RuinWoodMinionAssembler.png"	"512x512"	"PF_DXT5"
"Building"	"Sawbench"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Sawbench.uasset"	"Sawbench"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Sawbench.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Sawbench.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Sawbench.png"	"512x512"	"PF_DXT5"
"Building"	"Scarecrow"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Scarecrow.uasset"	"Scarecrow"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Scarecrow.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Scarecrow.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Scarecrow.png"	"512x512"	"PF_DXT5"
"Building"	"Set-Reset Latch"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Set-ResetLatch.uasset"	"Set-Reset Latch"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Set-ResetLatch.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Set-Reset Latch.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Set-ResetLatch.png"	"512x512"	"PF_DXT5"
"Building"	"Shed"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Shed.uasset"	"Shed"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Shed.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Shed.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Aetheric Collider"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Shrine_AethericCollider.uasset"	"Shrine Aetheric Collider"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_Shrine_AethericCollider.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Aetheric Collider.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_Shrine_AethericCollider.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x2 Minion Stony Balloon Deflated"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyBalloon_Deflated.uasset"	"Shrine Workstation 3x2 Minion Stony Balloon Deflated"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyBalloon_Deflated.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x2 Minion Stony Balloon Deflated.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x2_Minion_StonyBalloon_Deflated.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x2 Minion Stony Bomb"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyBomb.uasset"	"Shrine Workstation 3x2 Minion Stony Bomb"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyBomb.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x2 Minion Stony Bomb.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x2_Minion_StonyBomb.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x2 Minion Stony Cart"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyCart.uasset"	"Shrine Workstation 3x2 Minion Stony Cart"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyCart.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x2 Minion Stony Cart.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x2_Minion_StonyCart.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x2 Minion Stony Pebble"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyPebble.uasset"	"Shrine Workstation 3x2 Minion Stony Pebble"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyPebble.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x2 Minion Stony Pebble.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x2_Minion_StonyPebble.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x2 Minion Stony Scouting"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyScouting.uasset"	"Shrine Workstation 3x2 Minion Stony Scouting"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonyScouting.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x2 Minion Stony Scouting.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x2_Minion_StonyScouting.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x2 Minion Stony Spike Ball"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonySpikeBall.uasset"	"Shrine Workstation 3x2 Minion Stony Spike Ball"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonySpikeBall.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x2 Minion Stony Spike Ball.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x2_Minion_StonySpikeBall.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x2 Minion Stony Sword"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonySword.uasset"	"Shrine Workstation 3x2 Minion Stony Sword"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x2_Minion_StonySword.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x2 Minion Stony Sword.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x2_Minion_StonySword.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation 3x3 Minion Metal Sponge"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x3_Minion_MetalSponge.uasset"	"Shrine Workstation 3x3 Minion Metal Sponge"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_3x3_Minion_MetalSponge.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation 3x3 Minion Metal Sponge.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_3x3_Minion_MetalSponge.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Chomper"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Chomper.uasset"	"Shrine Workstation Chomper"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Chomper.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Chomper.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Chomper.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Cooler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Cooler.uasset"	"Shrine Workstation Cooler"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Cooler.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Cooler.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Cooler.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Drilly"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Drilly.uasset"	"Shrine Workstation Drilly"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Drilly.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Drilly.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Drilly.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Metal Wrench"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_MetalWrench.uasset"	"Shrine Workstation Metal Wrench"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_MetalWrench.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Metal Wrench.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_MetalWrench.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Minion Wooden Brush"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenBrush.uasset"	"Shrine Workstation Minion Wooden Brush"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenBrush.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Minion Wooden Brush.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Minion_WoodenBrush.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Minion Wooden Leggy Bowl"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenLeggyBowl.uasset"	"Shrine Workstation Minion Wooden Leggy Bowl"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenLeggyBowl.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Minion Wooden Leggy Bowl.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Minion_WoodenLeggyBowl.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Minion Wooden Log"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenLog.uasset"	"Shrine Workstation Minion Wooden Log"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenLog.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Minion Wooden Log.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Minion_WoodenLog.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Minion Wooden Seed"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenSeed.uasset"	"Shrine Workstation Minion Wooden Seed"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenSeed.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Minion Wooden Seed.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Minion_WoodenSeed.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Minion Wooden Sword"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenSword.uasset"	"Shrine Workstation Minion Wooden Sword"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenSword.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Minion Wooden Sword.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Minion_WoodenSword.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Minion Wooden Wrench"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenWrench.uasset"	"Shrine Workstation Minion Wooden Wrench"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Minion_WoodenWrench.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Minion Wooden Wrench.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Minion_WoodenWrench.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Shrine Aetheric Distiller"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Shrine_AethericDistiller.uasset"	"Shrine Workstation Shrine Aetheric Distiller"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstation_Shrine_AethericDistiller.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Shrine Aetheric Distiller.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstation_Shrine_AethericDistiller.png"	"512x512"	"PF_DXT5"
"Building"	"Shrine Workstation Woodlands"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstationWoodlands.uasset"	"Shrine Workstation Woodlands"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_ShrineWorkstationWoodlands.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Shrine Workstation Woodlands.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_ShrineWorkstationWoodlands.png"	"512x512"	"PF_DXT5"
"Building"	"Single Tile Splitter"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_SingleTileSplitter.uasset"	"Single Tile Splitter"	"Loc/Content/Loc/GeneratedContent/BuildingIcons/T_Gen_SingleTileSplitter.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Single Tile Splitter.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SingleTileSplitter.png"	"512x512"	"PF_DXT1"
"Building"	"Spark Catapult"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkCatapult.uasset"	"Spark Catapult"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkCatapult.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Catapult.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkCatapult.png"	"512x512"	"PF_DXT5"
"Building"	"Spark Display Band"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Band.uasset"	"Spark Display Band"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Band.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Display Band.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkDisplay_Band.png"	"512x512"	"PF_DXT5"
"Building"	"Spark Display Campfire"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Campfire.uasset"	"Spark Display Campfire"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Campfire.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Display Campfire.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkDisplay_Campfire.png"	"512x512"	"PF_DXT5"
"Building"	"Spark Display Classroom"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Classroom.uasset"	"Spark Display Classroom"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Classroom.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Display Classroom.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkDisplay_Classroom.png"	"512x512"	"PF_DXT5"
"Building"	"Spark Display Ferris Wheel"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_FerrisWheel.uasset"	"Spark Display Ferris Wheel"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_FerrisWheel.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Display Ferris Wheel.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkDisplay_FerrisWheel.png"	"512x512"	"PF_DXT5"
"Building"	"Spark Display Picnic"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Picnic.uasset"	"Spark Display Picnic"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Picnic.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Display Picnic.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkDisplay_Picnic.png"	"512x512"	"PF_DXT5"
"Building"	"Spark Display Playground"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Playground.uasset"	"Spark Display Playground"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Playground.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Display Playground.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkDisplay_Playground.png"	"512x512"	"PF_DXT5"
"Building"	"Spark Display Sandpit"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Sandpit.uasset"	"Spark Display Sandpit"	"Loc/Content/Loc/UI/Buildmenu/BuildingIcons/T_Gen_SparkDisplay_Sandpit.uasset"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites_selected\buildings\Spark Display Sandpit.png"	"F:\Steam\steamapps\common\Oddsparks\oddsparks_sprites\buildings\T_Gen_SparkDisplay_Sandpit.png"	"512x512"	"PF_DXT5"
